tweet,sentiment,lang
வளர்ச்சியின் நாயகன் மோடிக்கு வேண்டப்பட்ட விவசாயி என்றால் ஹெலிகாப்டரில் சென்று கதிர் அறுக்கலாம்..#ChowkidarChorHai,,ta
மதுரை வில்லூர் பகுதியில் நமது காங்கிரஸ் வேட்பாளர் திரு.ப.மாணிக்கம் தாகூர் அவர்கள்...#ManickamTagore4Virudhunagar… ,,ta
விருதுநகர் நாடாளுமன்ற தொகுதியின் நம்ம வெற்றி வேட்பாளர் திரு.மாணிக்கம் தாகூர் அவர்கள் தனக்கன்குளம் கிராமத்தில் வாக்… ,,ta
#modifooledindia #ModiNeverAgain #ModiMatBanao #modi ,,it
        Kitni chatoge… ,,sw
#todaynews #MP    #goodJob #Modi #RahulGandhi ,,so
#ModiMadeDisaster #gobackmodi #ChowkidarChorHai #matbanaomodi ,,hr
Nice song ; music #NaMoAgain #Namo_Again #NaMoAgain2019 #RahulScamsterScam #RahulGandhiWayanad ,,id
हम अमन चाहते हैं मगर ज़ुल्म के ख़िलाफ़ गर जंग लाज़मी है तो फिर जंग ही सही#RahulTharangam ,,hi
" कैसे होगा #NYAY, पैसवा तो मोदिया पकड़ लिया सारा जो #कांग्रेसी वारा न्यारा किया था। अब बूझे… ",,hi
#DeshKeLiyeModi#AwakenIndia #ChowkidarChorHai ,,id
"आप क्या देखना पसंद करेंगे,चुनना आपको है !  Vs  #ModiLaoDeshBanao #BharatBoleModiModi… ",,hi
ஆப்செட் கூட்டாளியை தீர்மானிப்பதில் இரு அரசுகளுக்கும் எந்தபங்கும் இல்லை என்று இந்திய அரசு சமர்ப்பித்தவாக்குமூலத்தை… ,,ta
" आपने नॉट भरने के लिए पब्लिक को लाइन में लगाया था, कोंग्रेस हर महीने नॉट निकालने के लिए लाइन में लगाएगी… ",,hi
22 लाख सरकारी पद खाली हैं। हमें शिक्षा और स्वास्थ्य सेवा के लिए बुनियादी ढांचे का निर्माण करने की आवश्यकता है और यह… ,,hi
  Are 5 saal m desh ke liye kya kiya vo batao na kyu phaltu ki bakbas kar rhe ho jevan yhan… ,,sw
 #RahulGandhi hi rakhenge... kam se kam Maa Ka khyaal to rakhega.,,so
 😂 #ModiMatBanao,,sw
"प्लास्टिक फैक्ट्री की मशीन की चपेटे में आने से मजदूर की मौत, अवैध तरीके से चल रहा फैक्ट्री ",,hi
 #RahulGandhi kitna drama karoge..... Drama school se aayeho kya pappu ji.,,sw
#BJPSankalpPatr2019  #BJPMenifesto  #Modi  #ModiHaiTohMumkinHai  #MainBhiChowkidar  #RahulGandhi… ,,id
#CONGRESS #RahulGandhiChorHai ,,so
कांग्रेस भी पागल है।  जो लोग 15 लाख के चक्कर में चूतिये बन चुके हों वो भला अब 72000 के लालच में क्यों आएंगे ?… ,,hi
#RahulGandhiWayanad #ChokidaarChorHai #MainBhiBerozga #ModiMatBanao ,,sw
   #ModiMatBanao #modibanagaya,,tl
 खुद दलित होते हुए मुझे Udit Raj के इस हरकत से शर्मिंदगी और हताश होती है उसने अपने मतलब के लिए 2014 में भा… ,,hi
  #BJP_भगाओ_देश_बचाओ  #ChowkidarChorHai  #ChowkidaroKaScam  ,,id
"1957 में अटल जी 3 सीटों से चुनाव लड़ेबलरामपुर,मथुरा,लखनऊ1991 में आडवाणी जी 2 सीटों से लड़ेदिल्ली,गांधीनगर201… ",,hi
"  सही है ! तीसरी आंख का कमाल.!!""पकड़े हो सही साहब ""तीसरा हाथ करे लोगो की जेंबो पर वार !!… ",,hi
"#RahulTharangam #ChowkidaroKaScam भारत के इतिहास का सबसे बडा ट्रांसपोर्ट घोटाला कितनी बडी रकम डकार गए नितिन गडकरी ,… ",,hi
"इन अम्मा का नाम लक्ष्मी है, उम्र 68 वर्ष, रोजाना पीठे पे जाके ये काम ढूंढती हैं,अपनी मेहनत से रोजाना 250₹ कमाती है,… ",,hi
" सम्मान, सुरक्ष आतंक की, ओर टुकडे टुकड़े गैंग की,अब चुनें कांग्रेस सरकार।अब होगा #NYAY आतंकवाद के सा… ",,hi
अमेठी से नामांकन भरते हुए  अब होगा #NYAY#PriyankaGandhi #PriyankaGandhiVadra… ,,so
"Gali Gali me shor hai ""Modi Chowkidaar Chor hai""#Nyay#RafaleScam",,so
Wat Abt #Rahulgandhi ? ,,so
#MuddeKiBaat#ModiMatBanao #ModiHaiTohMumkinHai #ModiIsAMistake #ModiMadeDisaster ,,et
"ચેલેન્જ / રાહુલે ફરી પીએમ મોદીને પડકાર આપ્યો, કહ્યું રાફેલનોટબંધી વિશે પૂરતી તૈયારી કરીને મારી સાથે ચર્ચા કરો… ",,gu
 #मोदी_नहीं_मुद्दे_पे_आइये #ModiMatBanao,,hi
Bade aaye vote maangne  #ChowkidarChorHai ,,nl
Aisa aadmk pm banega to desh ka kya hoga.   #RahulGandhiStudentsInteraction #RahulGandhi ,,id
"*उत्तर से हारे तो दक्षिण के सहारे , सोनिया का बेटा अब ईशूअल्लाह के सहारे.. #RahulGandhiWayanadदुश्मन की छाती पर ज… ",,hi
#PMModiOnABP: 2014 से ज़्यादा इस बार मोदी लहर है : दुग्गल साहब इन चेहरों को देख कर बताइए ज़रा लहर है… ,,hi
#NYAY के लिए पैसा कहाँ से आएगा ये पता कर लिया है #RahulGandhi . मान्यवर इस देश की समझदार जनता ने ये भी पता लगा लिया… ,,hi
सोलर एनर्जी के इस्तेमाल को बढ़ावा देने से सूरज थोड़े ही दिनों मे ठंडा पड़ जाएंगा और हर तरफ अंधेरा छा जाएगा: प्रियं… ,,hi
#RahulGandhiWayanad #RahulTharangam,,so
#Rafale #RafaleScam,,ro
பிரான்ஸ்நாட்டின் முன்னாள் அதிபர் இந்தியா வந்தபொழுது இந்தியாவின் நிர்ப்பந்தத்தின் பேரிலேயே நாங்கள் அம்பானியை ஆப்செ… ,,ta
How unique is #Modi? #ModiIsAMistake#ModiAgain #ModiDobara #ModiInBengal #ModiBiopic #ModiHainTohMumkinHain… ,,hr
      Modiji is crooked. Hi… ,,hr
  Chalo #modimatbanao,,sw
अरे हम तो साहब फ़कीर हैसमान उठाएंगे निकाल जाएंगे मा मोदी जीतो  जी जाने की बारी आगई है आपकी #पूरा… ,,hi
"अब नोट  का ही सहारा  है भारतीय  संस्कारी  पार्टी को .मंदिर मस्जिद , पाकिस्तान ,हिन्दू मुस्लिम  सब हो गया ,ये बचा… ",,hi
मुझे सोशियल मीडिया पर #soniyagandhi के बेटे #Rahulgandhi की ताकत के रूप में देखते है मोदीभक्त 😊,,hi
Sushma Swaraj takes a dig on Rahul Gandhi over his remarks on terrorism  #RahulGandhi… ,,et
" #INCIndia:katgharey mein congress khari hai, kuch ko saja kuch ko bail mili hai, bahut chakkar kaat rahey… ",,id
#BJPSankalpPatr2019  #BJPMenifesto  #Modi  #ModiHaiTohMumkinHai  #MainBhiChowkidar  #RahulGandhi… ,,id
Mitro.........Fekne par koi GST nahi hai....Isliye fekte raho.....like me#beingfeku#DeshKeLiyeModi#ModiLies… ,,sq
   #ModiMatBanao #Democracyindanger,,sw
நீ பிரதமர் யார்னு சொன்னதால தாண்டா மக்கள் அவங்களுக்கு வாக்களிக்க போறாங்க...#ChowkidarChorHai ,,ta
Is Khabar Ko kisi aur khabar k saath Jodd kar bilkul bhi na dekha jaye. Na jaane kon railway tracks chori karta Tha… ,,so
 भारत ने पाकिस्तानी युद्धक विमान को नहीं उतारा ... संयुक्त राज्य अमेरिका ने नाटक को उजागर किया… ,,hi
#ChowkidarChorHai #AbHogaNyay ,,so
पता नहीं है फिर कौन सा नशा करके आगे #RahulGandhi 🤣😂🤣😂🤣😂🤣  #pappu फिर कंफ्यूज हो गए  #PriyankaGandhi ji… ,,hi
" #Congress #RahulGandhiWayanad Modi ji, aap apne seniors ko value nahi dete hai unko bahar kar diya..i… ",,id
"सही है ! तीसरी आंख का कमाल !""पकड़े हो सही साहब "" ""तीसरा हाथ करे लोगो की जेंबो पर वार !! ये ही है  वो *Invisible*… ",,hi
कौन हैं ये भाई बेहन जिनके दिल में हर किसी के लिए प्यार है....कैसे ये सबको अपना बना लेते हैंगौर से देखिए इनकी निश्… ,,hi
#NewIndia Vs #NYAY #ModiLaoDeshBanao ,,sw
तीर्थयात्रा की उम्र में सफ़ेद झूठ बोलकर लोगों को बेवकूफ़ मत बनाइये। जैसे कांग्रेस सरकार ने बिना टैक्स बढ़ाये किसा… ,,hi
    Hamari Bhagwaan se yahin kamna hai ki  Ke raaj main… ,,sw
"Kya yaar, aapke paas aapke bhaade ke potentialvoters ko khaana khilane ke liye bhi paise nahi, toh 72000 rs kahan… ",,id
" पार्टी 18 राज्यों में अकेले बिना किसी गठबंधन के भी चुनाव लड़ रही हैं, जबकि  किसी भी राज्य में अ… ",,hi
Capital Grapevine  #CongressManifesto #Congress #NyuntamAayYojana #minimumincomegurantee #NYAY #PChidambaram… ,,pt
"राफेल के दलाल बिना सबूत 'घोटाले' में मुझे फंसा रहे हैं, चोर को हर कोई चोर ही नजर आता है  सर  जी#RafaleScam",,hi
अगर कांग्रेस के भावी प्रधानमंत्री प्रधानमंत्री बन गए तो बेचारे गरीब किसान भी एयरपोर्ट देख लेंगे और विदेशियों को डा… ,,hi
  मध्यवर्ग चुकाएगा कांग्रेस के ‘वोट कीक़ीमत’ ???सैम पित्रोदा के बयान से क्या समझा जाए??'… ,,hi
  मध्यवर्ग चुकाएगा कांग्रेस के ‘वोट कीक़ीमत’ ???सैम पित्रोदा के बयान से क्या समझा जाए??'… ,,hi
भाइयों बहनों आप सभी को मेरेनामांकन जुलूस में भारी संख्यामें पहुंचकर उसे सफल व ऐतिहासिक बनाने के लिए दिल की गहराइ… ,,hi
"मोदी का कोई भी भाई भतीजा चचेरा तयेरा कहीं से भी न तो कोई चुनाव लड़ रहा है और न ही कोई राजनीति में है, लेकिन भाई बहन… ",,hi
" #RahulTharangam130 करोड़ जनता का बोझ, एक मंदबुध्दि बालक के कंधे पर सौंपना, बाल श्रम कानून का उल्लंघन… ",,hi
"गोबर पात्रा जी : गधे को वोट दे दूँगा पर, राहुल को कभी वोट नही दूँगामैंने पूछ लिया ""फिर वोट किसे दोगे? तो बोले… ",,hi
'अन्याय' के खिलाफ जंग की शुरुआत हो चुकी है अब 'न्याय' का दौर आएगा#RahulTharangam फालो करे  👈 ,,hi
"#Kanpur : #RahulGandhi के खिलाफ कानपुर कोर्ट में दाखिल हुआ परिवाद, #LokSabhaElections2019 से पहले अपने घोषणापत्र… ",,hi
#Live #Tripura : #Congress के ढकोसला पत्र में मध्यवर्ग के लिए कुछ भी नहीं #NarendraModi #RahulGandhi #BJP… ,,hi
"#Sultanpur : चुनाव प्रचार के दौरान  का बयान क्या बोल सकते हैं, उनकी सरकार नही बनने वाली है, ये उन… ",,hi
"#CongressMainfesto देश जाए भाड़ मे, चाहे हो जाए कंगालहमें तो सत्ता मे आना हैंअपना साम्राज्य बचाना हैंअगर हो गए… ",,hi
 Ye sb baad me pahle to aap #Jobs ki vyavastha karein #Modi_Failed #ModiMatBanao,,et
जिस किसी की मिले कांग्रेस कार्यालय में लौटाने का कष्ट करें?  #RahulGandhiWayanad #RahulLovesTerrorists… ,,hi
"आप क्या देखना पसंद करेंगे,चुनना आपको है !  Vs  #ModiLaoDeshBanao #BharatBoleModiModi… ",,hi
#Waynad #MaiBhiChowkidar       #smritiirani… ,,so
#smritiforamethi की दहाण से..#Amethi ने दुत्कारा हैं#Waynad मिनी पाकिस्तान ने पुकारा हैअकबर अल्लाह जिन्ना जिन्… ,,hi
#Waynad मे #rahul के नामंकन जलूसने तो झझकोर ही दियासम्हल के समझ लो..अगर 2024 तक #Modi PM रहेंगे तो चांदपर तिरं… ,,hi
 अमेठी: राहुल गांधी जी आज अपने नामांकन से पहले रोडशो में बहन प्रियंका गांधी और राबर्ट वाड्रा के साथ।… ,,hi
अब होगा देश के साथ #NYAY        ,,hi
"कांग्रेस की 60 साल की नीतियों से चायवाला PM बन  सकता है, लेकिन चायवाले की नीतियों से शिक्षित पंचर बनायेंगे,पकौड़ा… ",,hi
  #Congress#ShatrughanSinhaशत्रुघ्न सिन्हा को कांग्रेस ने पटना साहिब से… ,,hi
 #RahulGandhi#sushmaswaraj   #LKAdvaniराहुल गांधी द्वारा आडवाणी पर… ,,mr
#HumaroRahulGandhi  #RahulGandhi ,,so
सरकारी परीक्षाओं में नहीं लगेगा आवेदन शुल्क   #NYAYForIndia #AbHogaNYAY #Congress… ,,hi
एक बात तो अंधे को भी दिख रहा जितनी 💝चमचागिरी//अंधभक्ति2019 के चुनाव में हैं!शायद फिर कभी हो😜… ,,hi
अमेठी से नामांकन करते हुए #RahulGandhi अब होगा #NYAY#PriyankaGandhi #PriyankaGandhiVadra… ,,so
     Excellent Bhai !! Focus #NYAYForIndia,,ca
#RahulGandhiWayanad #RahulGandhi     #Wayanad… ,,so
 इस बार हम विकास के साथ..इस बार हम अखिलेश के साथ!! Vote for development Vote for Mahagathbandhan...… ,,hi
#SankalpPatra #Sabarimala #SankalpPatr2019 #ChaukidarChorHai #RahulGandhiStudentsInteraction #RahulForBehtarBharat… ,,id
12 saal #GujratCM 5 saal #IndiaPM #Maa #behan #Bhai #Bhaitija #Bhatiji kisi ko sarkari ghar gaadi suraksha naukari… ,,id
     Ye baatein muaf kijiyega bhai #BJP aur #PM sb… ,,id
  वाराणसी के जिलाअध्यक्ष श्री अरविंद मिश्रा ने पार्टी से इस्तीफ़ा दिया। पार्टी के अंदर की… ,,hi
"#Kanpur : #RahulGandhi के खिलाफ कानपुर कोर्ट में दाखिल हुआ परिवाद, #LokSabhaElections2019 से पहले अपने घोषणापत्र… ",,hi
#Delhi : कांग्रेस में शामिल हुए शत्रुघ्न सिन्हा#indianCongress #ShatrughanSinha #RahulGandhi ,,hi
वरिष्ठ भाजपा नेता #LKAdvani पर  द्वारा दिए गए बयान की  ने कड़ी निंदा की। #SushmaSwaraj… ,,hi
मै कांग्रेस के खिलाफ इसलिए पोस्ट डालता हु ताकि आने वाली पिढी मुझसे येना कहे कि जब देश लुट रहा थातब आप क्या तमाशा… ,,hi
"#Exclusive : 2019 चुनाव में किस पार्टी का सांसद चुनेगी #कैराना की जनता ?, देखिए 'माहौल बनाए रखिए' शाम 5 : 30 बजे सि… ",,hi
गुजरात: अहमदाबाद मेट्रो कोर्ट ने कांग्रेस अध्यक्ष राहुल गांधी और प्रवक्ता रणदीप सुरजेवाला को अहमदाबाद जिला सहकारी (… ,,hi
हमने कहाँ था न सारे चमचे 72000/ का लॉलीपॉप चूसने के लिए अपने आगे बेरोजगार लिखेंगे 😂😂😂😂#RahulGandhi #बेरोजगार #INCindia,,hi
کانگریس جنوبی ہند میں مضبوط ہونا چاہتی ہے#کانگریس #کانگریس_جنوبی #کانگریس_ہند #مضبوط… ,,ur
#Noida : 8 लोकसभा  पर थम जाएगा चुनाव प्रचार #NarendraModi #RahulGandhi   #election2019… ,,it
#Delhi : SC के फैसले से बढ़ेंगी मोदी सरकार की मुश्किलें#RafaleDeal #NarendraModi #ArvindKejriwal #Mayawati… ,,id
#Delhi : राफेल मामले में सुप्रीम कोर्ट से लगा बड़ा झटका#RafaleDeal #NarendraModi #ArvindKejriwal #Mayawati… ,,hi
#Delhi : SC के फैसले से बढ़ेंगी मोदी सरकार की मुश्किलें#RafaleDeal #NarendraModi #ArvindKejriwal #Mayawati… ,,id
#Delhi : राफेल मामले में सुप्रीम कोर्ट से लगा बड़ा झटका#RafaleDeal #NarendraModi #ArvindKejriwal #Mayawati… ,,hi
"#कांग्रेस अध्यक्ष कह रहे हैं कि कोर्ट ने चोरी मान ली, राहुल गांधी का बयान कोर्ट की अवमानना है, राहुल गांधी राजनीतिक… ",,hi
कांग्रेस अध्यक्ष श्री  जी को अमेठी लोकसभा क्षेत्र से नामांकन की हार्दिक बधाई एवं शुभकामनायें!विजयी भ… ,,hi
 Chor bagega nhi to kya karegaJo apne family nhi sambhal sakta wo desh kya sambhalega… ,,tl
" बेशक आर एस एस के हेडक्वार्टर की सुरक्षा न हटाई जाये,संन्घी खुद ही कुछ हरकतें करके सहानुभूति बटोरने की… ",,hi
  अरे भूल गए क्या । #2019#ModiMatBanao,,hi
   भईया #ModiMatBanao,,sw
   और आप कितने भी # बना लो आज कल तो एक ही # प्रचलित है #ModiMatBanao 😀😀,,hi
मजाक से हटकर एक सवाल 2014 से पहले भारत में अंधभक्त का नाम किसने सुना था..?🤔🤔#ModiMatBanao… ,,hi
      अब गुजरात में इधर से मोदी डालो और उधर से जुमला… ,,hi
  हमनें भी तय कर लिया है । अब BJP को हटाना है । और मोदी को भगाना है।🤠#MainBhiBerozgar… ,,hi
इतना तेज़ फेकने वाले एक कमज़ोर बैट्समान से डर रहे है  जी आपकी इज़्ज़त का सवाल अब तो ये  ,,hi
"लो भक्तों चीन के राष्ट्रपति ने भी बोल दिया।कंग पुंग चांग जुंग घंग चिंग चांग।अर्थात ""चौकीदार चोर"" है😂😂😂… ",,hi
   Manak ji aap ka ye kahna jayaz hai Lekin Abhi kuchh din pahle isi ka bhi ku… ,,sw
#missionmodi2019 #ModiHaiToMumkinHai #ModiSpeaksToBharat #rahulinpune #RahulGandhiWayanad #loksabhaelections2019… ,,et
#missionmodi2019 #ModiHaiToMumkinHai #ModiSpeaksToBharat #rahulinpune #RahulGandhiWayanad #loksabhaelections2019… ,,id
देशवासियो क्या किसी भी नेता केलिए ये सब होते देखा है? जब विदेश में लोग ये कर रहे है तो हमारी ज़िम्मेदारी है कि मोदी… ,,hi
"#Sultanpur : चुनाव प्रचार के दौरान  का बयान क्या बोल सकते हैं, उनकी सरकार नही बनने वाली है, ये उन… ",,hi
PM Modi ka interview on    and   Now I got  was not wrong bikaau me… ,,af
"2019 में अगर फिर लुटना हो, तो फिर एक बार मोदी सरकार#RafaleScam ",,hi
 बिल्कुल कभी कर ही नही सकता औकात ही नही बोलने की..😡😡😡😠😠😠😠#RafaleScam,,hi
उन्होंने सही लिखा है कांग्रेस ने पहले भी कांड किए थे आगे भी कांड ही करेगी🤣🤣🤣🤣#CongressManifesto #NYAY ,,hi
 मुफ्त का माल हराम होता है इस्लाम में#NYAY #CongressManifesto,,hi
ग़रीबी पे “वार”  हर साल “72” हज़ार....#NYAY #Hum_Nibhayenge,,hi
#CongressManifesto #RahulGandhi जब हर घर से अफज़ल निकल रहा था तब खून नहीं खौला.अब हर घर से चौकीदार निकल रहा है तो… ,,hi
#ModiLaoDeshBanao #आओ_अपना_नववर्ष_मनायें #PMModiOnABP #CriminalJustice #ShekharGuptaDalalHai #AUGUSTAWESTLANDSCAM… ,,hr
     कांग्रेस के #NYAY योजना पर जेटली जी सहित सारे भाजपाई… ,,hi
#BJPSankalpPatr2019 #BJPManifesto #BJPSankalpPatra2019 #IsBaarPhirModi #IsbaarnaMophirse #ModiSpeaksToNews18… ,,id
 मामा जी के व्यापम में तो ऐसी नींद आती थी कि आदमी जगाने पर भी नहीं जागता था।उसमे भी #NYAY होगा कि नही होगा… ,,hi
वो कहते है की मोदी जी ने गुरु का सम्मान नहीं किया ? जब मनमोहन सिंह जी का हस्ताक्षर किया हुआ ऑर्डिनेन्स फाड़ा था… ,,hi
"आप क्या देखना पसंद करेंगे,चुनना आपको है !  Vs  #ModiLaoDeshBanao #BharatBoleModiModi… ",,hi
जिस किसी की मिले कांग्रेस कार्यालय में लौटाने का कष्ट करें?  #RahulGandhiWayanad #RahulLovesTerrorists… ,,hi
  Only RAGA#RahulGandhi #ChowkidarChorHai,,so
मेरे दिल आज क्या है तू कहे तो आज मैं बता दूं :हां बताओ बता दूं हां बताओ तो सुनो #NYAYForIndia न्याय !!#Vote4Nyay,,hi
"कांग्रेस द्वारा लायी गयी #NYAY  गरीबी पे एक सर्जिकल स्ट्राइक है। जो 15 लाख की बात करते थे, वो 72,000 आएल के हिसाब… ",,hi
"कांग्रेस द्वारा लायी गयी #NYAY  गरीबी पेर एक सर्जिकल स्ट्राइक है। जो 15 लाख की बात करते थे, वो 72,000 आएल के हिसाब… ",,hi
कांग्रेस का हाथ देशद्रोहियों के साथ।। क्या ऐसी कांग्रेस पार्टी को वोट देंगे??#BJP #Congress #LokSabhaElections2019,,hi
6 पैक एब्स के सवाल पर कांग्रेस अध्यक्ष राहुल गांधी ने दिया ये जवाब #LokSabhaElections2019 #RahulGandhi,,hi
"राफेल पर सुप्रीम फैसले से घमासान, रक्षामंत्री बोलींकोर्ट की अवमानना कर रहे हैं राहुल#RafaleDeal #RahulGandhi ",,hi
#ModiMadeDisaster #ModiMatBanao ,,pt
माननीय राहुल गांधी जी ने केरल से ही चुनाव लड़ने का फैसला क्यों लिया । क्योंकि केरल मुस्लिम बहुल राज्य है और कांग्रे… ,,hi
" राहुल जी ""गरीबी तो एक मानसिक स्थिति है""  ""पैसे की कमी गरीबी नही है "". तो फिर 72 हज़ार किसे और कैसे… ",,hi
#LIVE: याचिका पर अभी सुनवाई होना बाकी है : निर्मला सीतारमण #RafaleScam अन्य खबरें  ,,hi
"राफेल पर रक्षा मंत्री निर्मला सीतारमण का बयान, SC ने राफेल पर सवाल नहीं खड़े किए #RafaleScam अन्य खबरें… ",,hi
"मोदी जी ने ₹15 लाख का वादा किया, वो झूठ निकला. वहीं से मुझे विचार आया और विचारविमर्श के बाद हमने तय किया कि हम देश… ",,hi
"किसान को न्याय,युवाओ को न्याय,छात्रों को न्याय,व्यापारियों को न्याय,हर वर्ग के छोटे बडे मजदूर को न्याय।हमारा उ… ",,hi
   #OmarAbdullah #farooqabdullah दो नमूने जो #Pakistan की बोली बोलते है का जो पार्टी… ,,hi
   #OmarAbdullah #farooqabdullah दो नमूने जो #Pakistan की बोली बोलते है का जो पार्… ,,hi
     #OmarAbdullah #farooqabdullah दो नमूने जो… ,,so
#OmarAbdullah #farooqabdullah दो नमूने जो #Pakistan की बोली बोलते है का जो पार्टी साथ देगी उसको तो #Election2019 से… ,,hi
इस दिन वायनाड सीट से नामांकन दाखिल करेंगे कांग्रेस चीफ राहुल गांधी#RahulGandhi #Wayanad ,,hi
#RahulDealWithScamsters#RahulGandhi देश को बर्बाद करने वाली कांग्रेस अपने वादो मे एक वादा ऐसा लाई जो देशद्रोह का… ,,hi
नमो चैनल लांच मामले में चुनाव आयोग ने आईबी मंत्रालय से मांगी रिपोर्ट...#namotv… ,,hi
नवजोत सिंह सिद्धू का कांग्रेस पार्टी और राहुल गांधी से नाराजगी पर बड़ा खुलासा...जरूर देखे :… ,,hi
वायु प्रदूषण से निपटने के लिए ‘स्वच्छ वायु कार्यक्रम को मजबूत करेंगे : राहुल#RahulGandhi ,,hi
वायनाड से राहुल गांधी ने नामांकन के बाद पीएम मोदी पर बोला हमला... #Amethi #Congress #RahulGandhi #RajivGandhi… ,,hi
चुनाव के पहले राहुल को इस दरियादिली का मिल सकता है फायदा ?#RahulGandhiWayanad #RahulWayanadShow #RahulGandhi… ,,hi
#Kerala वायनाड में राहुल गांधी ने किया नामांकन।#RahulGandhiWayanad #RahulGandhiWayanad #RahulGandhi  ,,so
वायनाड से राहुल गांधी ने नामांकन के बाद पीएम मोदी पर बोला हमला...जरूर देखे : #RahulGandhi… ,,hi
"कांग्रेसभाजपा पर बरसी मायावती जी, कहा जनविरोधी सरकार से मुक्ति चाहती है जनता #Mayawati #Congress #BJP",,hi
छात्रों से संवाद करते हुए राहुल ने बताया उनके जीवन पर बनने वाली बायोपिक में कौन होगी हिरोइन. #RahulGandhi #Pune ,,hi
"शत्रुघ्न सिन्हा ने ज्वाइन की कांग्रेस, रविशंकर प्रसाद को लोकसभा चुनाव में करेंगे खामोश..#Advani #Congress… ",,hi
"1962 में गुजरात में लोकसभा चुनावों की शुरुआत हुई थी. तब से आज तक कुल 3,154 प्रत्याशियों ने चुनाव लड़ा था.इन सभी में… ",,hi
"मेनका गांधी ने राहुल पर दिया विवादित बयान, कोई करिश्मा भी राहुल को पीएम नहीं बना सकता...जरूर देखे:… ",,hi
'അബ് ഹോഗാ ന്യായ്'; കോൺഗ്രസ് പ്രചാരണ വാചകം പുറത്തിറക്കി   #RahulGandhi ,,ml
"करनाल में बोले हरियाणा के मुख्यमंत्री मनोहरलाल, 'हमारे घर में पड़ोस में एक नया बालक जन्मा है, अगर कोई कह दे कि इस… ",,hi
കോൺഗ്രസ് നേതാക്കൾ തവളകളെപ്പോലെയെന്ന് വൃന്ദാ കാരാട്ട്#BrindaKarat #CPIM #Congress #LokSabhaElections2019… ,,ml
"बीजेपी के 75 संकल्पों की कांग्रेस ने खोली पोल, याद दिलाए 2014 के 125 वादें…#BJPManifesto2019 #LoksabhaElection2019… ",,hi
गुजरात: अहमदाबाद मेट्रो कोर्ट ने कांग्रेस अध्यक्ष #RahulGandhi और प्रवक्ता रणदीप सुरजेवाला को अहमदाबाद जिला सहकारी… ,,hi
സിപിഎമ്മിൻ്റെ സീറ്റുകൾ മോദിയ്ക്ക് തുടരാനുള്ള അവസരം: എ കെ ആൻ്റണി#AKAntony #RahulGandhi #Wayanad… ,,ml
Breaking News : लोगों में बीजेपी के खिलाफ काफी गुस्सा और कांग्रेस के लिए समर्थन है। मैं लोगों से अनुरोध करती हूं कि… ,,hi
"Breaking News : शाह फैसलः किश्तवाड़ हमले की न्यायिक जांच हो, सद्भाव बिगाड़ने की कोशिश.#AmitShah #PmNarendraModi… ",,hi
दिनेश लाल यादव 'निरहुआ' के रोड शो में लगे 'अखिलेश यादव जिंदाबाद' के नारे..जरूर देखे:  ,,hi
दिनेश लाल यादव 'निरहुआ' के रोड शो में लगे 'अखिलेश यादव जिंदाबाद' के नारे..जरूर देखे:  ,,hi
#ChowkidarChorHai का नया गाना एक बार सुनोगे तो बारबार सुनोगे ।अंधभक्त दूर रहे नहीं तो सुन नहीं पाओगे ।… ,,hi
राजस्थान के बाद दिल्ली के “फिरोज़ शाह कोटला स्टेडियम” मे लगे “चौकिदार चोर है” के नारे.। और बल्ले को फैकते हुए गुस्… ,,hi
"मुस्लिम लीग के वायरस से संक्रमित हुई कांग्रेस, ये जीते तो देशभर में वायरस फैल जाएगा योगी ",,hi
सदी का सबसे बड़ा वोटवॉरकिसके साथ है देश का वोटर?क्या मोदी के गढ़ में कांग्रेस दे सकेगी चुनौती ?गुजरात के मतदाता… ,,hi
यहाँ सब चुनाव की चिंता में हैं... और मैं यहाँ ये सोच के परेशान हूँ...यदि  शादी नही करेंगे तो चमचे और उ… ,,hi
"''आज सुबह तुगलक लेन की ओर गया, तो एक पेड़ पर उदास सा जनेऊ टँगा था।मैंने पूछा यहाँ कैसे ?जनेऊ बोला मालिक केरल ग… ",,hi
#NYAY #Elections2019 ,,fr
"मोदी जी ने ₹15 लाख का वादा किया, वो झूठ निकला. वहीं से मुझे विचार आया और विचारविमर्श के बाद हमने तय किया कि हम देश… ",,hi
മിനിമം വേതനം ഉറപ്പാക്കാൻ മധ്യവർഗത്തെ പിഴിയില്ലെന്ന് രാഹുൽ ഗാന്ധി#NYAY #Congress #LokSabhaElections2019… ,,ml
राहुल गांधी के 72000 वाले वादे से टक्कर लेगा पीएम मोदी का ये प्लान. #NYAY #KisanSammanYojana ,,hi
कांग्रेस के 72 हजार के वादे की मोदी के कथित 15 लाख के वादे से तुलना करना निरा अज्ञानता है। ऐसा कहने वाले भाजपा के… ,,hi
#AbHogaNYAY  #CongressManifesto2019 #NYAYforIndiaबीजेपी का घोषणा पत्र दुरदर्शिताओं के अभावो से भरा हैः राहुल गांधी ,,hi
अमेठी से नामांकन भरते हुए  अब होगा #NYAY#PriyankaGandhi #PriyankaGandhiVadra… ,,so
कांग्रेस अध्यक्ष  और कांग्रेस महासचिव  की एक झलक पाने के लिए अमेठी में उमड़ी भीड़अब हो… ,,hi
कांग्रेस अध्यक्ष   और कांग्रेस महासचिव  के रोड शो में जनसैलाबअब होगा #NYAY… ,,hi
